,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
412884,5182,1584,4,961789197,F,35,7,55441,Contact (1997),Drama|Sci-Fi,False
182319,702,3421,4,975563841,M,35,7,90808,Animal House (1978),Comedy,False
138593,853,2359,3,975347426,M,25,17,55447,Waking Ned Devine (1998),Comedy,False
548913,1263,1234,3,974838678,M,1,10,81301,"Sting, The (1973)",Comedy|Crime,False
423149,13,2054,3,978202563,M,45,1,93304,"Honey, I Shrunk the Kids (1989)",Adventure|Children's|Comedy|Fantasy|Sci-Fi,False
439949,1778,592,4,974702698,M,18,4,94704,Batman (1989),Action|Adventure|Crime|Drama,False
588710,3652,3033,4,966454784,M,25,12,94608,Spaceballs (1987),Comedy|Sci-Fi,False
916896,4250,2457,4,965308794,F,50,0,33313,Running Scared (1986),Action|Comedy,False
981591,2820,495,3,972668012,F,35,0,02138,In the Realm of the Senses (Ai no corrida) (1976),Drama,False
737577,3675,3104,4,966362618,M,35,7,06680,Midnight Run (1988),Action|Adventure|Comedy|Crime,False
591956,1764,2485,4,974708734,M,18,0,75149,She's All That (1999),Comedy|Romance,False
281414,3940,1794,4,965753044,M,35,20,32708,Love and Death on Long Island (1997),Comedy|Drama,False
572965,1077,3362,4,974998716,M,25,3,60660,Dog Day Afternoon (1975),Comedy|Crime|Drama,False
626415,3118,1179,4,969401586,M,25,0,77025,"Grifters, The (1990)",Crime|Drama|Film-Noir,False
796124,5758,930,5,958254955,F,50,1,29642,Notorious (1946),Film-Noir|Romance|Thriller,False
495991,173,1104,5,989525275,M,25,0,45237,"Streetcar Named Desire, A (1951)",Drama,False
955992,1749,3822,3,974753902,M,25,2,10040,"Girl on the Bridge, The (La Fille sur le Pont) (1999)",Drama|Romance,False
202865,5878,1379,1,1043783930,F,25,0,60640,Young Guns II (1990),Action|Comedy|Western,False
897437,5667,1950,5,958768471,M,35,7,10009,In the Heat of the Night (1967),Drama|Mystery,False
481364,4609,3489,2,964165326,F,25,4,53951,Hook (1991),Adventure|Fantasy,False
656474,2764,2573,2,973138093,M,25,7,91403,Tango (1998),Drama,False
339616,1717,266,2,974705473,F,50,6,30307,Legends of the Fall (1994),Drama|Romance|War|Western,False
611121,1698,70,3,975872297,M,35,2,97214,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
723448,774,1047,4,975440249,M,18,4,22903,"Long Kiss Goodnight, The (1996)",Action|Thriller,False
956187,873,3154,4,975279788,M,56,6,19027,Blood on the Sun (1945),Drama|War,False
888607,1828,2165,3,974700595,M,18,4,07030,Your Friends and Neighbors (1998),Drama,False
913059,1935,3564,2,974869287,M,1,10,90405,"Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy,False
703963,3590,3752,4,966651632,F,18,15,02115,"Me, Myself and Irene (2000)",Comedy,False
151313,1767,235,3,974702842,M,25,20,75205,Ed Wood (1994),Comedy|Drama,False
624877,1285,2369,4,974794465,M,35,4,98125,Desperately Seeking Susan (1985),Comedy|Romance,False
65667,118,2628,5,977501154,M,35,17,22315,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
732651,5795,3435,5,958146642,M,25,1,92688,Double Indemnity (1944),Crime|Film-Noir,False
531562,3315,1073,2,967941320,M,25,12,78731,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,False
381830,2168,3481,5,974611696,M,1,10,60202,High Fidelity (2000),Comedy,False
145965,4904,2396,5,962684812,M,50,15,63121,Shakespeare in Love (1998),Comedy|Romance,False
398990,4343,3301,4,965224030,M,25,12,75007,"Whole Nine Yards, The (2000)",Comedy|Crime,False
190974,2880,2997,5,972270079,M,18,12,55405,Being John Malkovich (1999),Comedy,False
876349,2445,2532,3,974217817,M,25,0,48104,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,False
758896,5824,2915,2,957969917,M,18,12,18052,Risky Business (1983),Comedy,False
945358,2841,1942,5,982805347,M,50,12,98056,All the King's Men (1949),Drama,False
79801,4013,434,3,965536388,M,25,1,77803,Cliffhanger (1993),Action|Adventure|Crime,False
272946,3261,2580,4,968252371,M,45,20,87505,Go (1999),Crime,False
330418,3328,1043,2,967918245,M,56,19,91790-1161,To Gillian on Her 37th Birthday (1996),Drama|Romance,False
682024,2143,3698,3,974629897,M,18,4,32607,"Running Man, The (1987)",Action|Adventure|Sci-Fi,False
338372,1301,1947,5,974787757,F,25,2,10475,West Side Story (1961),Musical|Romance,False
585620,4364,3269,3,965184668,M,25,18,98001,Forever Young (1992),Adventure|Romance|Sci-Fi,False
638155,837,942,3,975359921,M,56,7,08540,Laura (1944),Crime|Film-Noir|Mystery,False
733942,1761,1199,1,974703085,M,35,0,72058,Brazil (1985),Sci-Fi,False
724731,3129,1991,3,969366380,M,25,7,21117,Child's Play (1988),Horror,False
772934,4277,3040,4,975251978,M,35,16,98133,Meatballs (1979),Comedy,False
257294,752,2282,3,975460077,F,25,3,97401,Pecker (1998),Comedy|Drama,False
824894,1015,2926,5,975017553,M,35,3,11220,Hairspray (1988),Comedy|Drama,False
339046,1015,2966,4,975016167,M,35,3,11220,"Straight Story, The (1999)",Drama,False
831686,3792,3387,2,980451922,M,25,6,68108,Who's Harry Crumb? (1989),Comedy,False
969811,4984,2068,5,962595606,M,35,0,55405,Fanny and Alexander (1982),Drama,False
586169,1982,3354,3,974684535,M,1,10,80540,Mission to Mars (2000),Sci-Fi,False
357486,3328,508,4,967916745,M,56,19,91790-1161,Philadelphia (1993),Drama,False
892510,2181,3326,2,974609067,M,25,0,45245,What Planet Are You From? (2000),Comedy|Sci-Fi,False
58376,3658,608,4,966445129,F,25,7,07090,Fargo (1996),Crime|Drama|Thriller,False
4024,5208,3408,5,967830402,M,25,4,55455,Erin Brockovich (2000),Drama,False
649946,3051,1748,3,970203057,M,18,17,94063,Dark City (1998),Film-Noir|Sci-Fi|Thriller,False
638285,3474,942,5,967133184,M,35,11,10538,Laura (1944),Crime|Film-Noir|Mystery,False
52065,4948,1207,5,962649277,M,45,2,94618,To Kill a Mockingbird (1962),Drama,False
883227,4390,374,2,965165860,M,25,0,11201,Richie Rich (1994),Children's|Comedy,False
517857,3401,3675,5,980117351,M,35,7,76109,White Christmas (1954),Musical,False
286485,2820,1650,3,978397136,F,35,0,02138,Washington Square (1997),Drama,False
693075,1273,2648,4,974814737,M,35,2,19123,Frankenstein (1931),Horror,False
546401,4815,1230,5,962929059,F,50,18,04849,Annie Hall (1977),Comedy|Romance,False
770816,1611,3614,4,999491727,M,25,0,03867,Honeymoon in Vegas (1992),Comedy|Romance,False
215582,5443,1214,5,959981740,M,25,12,01915,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
803690,4882,2944,4,962754911,M,45,11,03301,"Dirty Dozen, The (1967)",Action|War,False
172230,4964,2943,5,962620794,M,35,0,94110,Indochine (1992),Drama|Romance,False
690218,4305,2638,4,966734820,F,45,17,27616,"Mummy's Tomb, The (1942)",Horror,False
759429,637,2352,2,975734385,M,35,12,97132,"Big Chill, The (1983)",Comedy|Drama,False
646216,705,2455,5,975548103,M,25,4,48065,"Fly, The (1986)",Horror|Sci-Fi,False
701408,1146,2367,3,974932771,F,18,16,80260,King Kong (1976),Action|Adventure|Horror,False
414424,3125,3623,3,985182760,M,25,7,10025,Mission: Impossible 2 (2000),Action|Thriller,False
812188,2679,1235,3,973392136,F,18,4,02143,Harold and Maude (1971),Comedy,False
355505,2929,1393,4,971591141,M,18,2,60614,Jerry Maguire (1996),Drama|Romance,False
7163,3423,1197,5,967360633,M,25,7,84088,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
281173,1182,2952,5,974853049,M,1,10,91326,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight) (1996)",Crime|Thriller,False
887170,5136,1184,3,962094022,M,25,12,91106,Mediterraneo (1991),Comedy|War,False
61467,5972,1537,5,963614384,F,25,20,55428,Shall We Dance? (Shall We Dansu?) (1996),Comedy,False
184579,5912,1641,1,957362905,M,25,1,77064,"Full Monty, The (1997)",Comedy,False
767926,3989,236,3,965603364,M,50,12,30030,French Kiss (1995),Comedy|Romance,False
366415,4932,524,5,962652087,M,25,7,63303,Rudy (1993),Drama,False
818579,5470,3019,4,959896182,M,56,7,20003-2712,Drugstore Cowboy (1989),Crime|Drama,False
500739,1685,3087,3,974718518,M,35,12,95833,Scrooged (1988),Comedy,False
849584,3624,3697,3,966564058,M,25,12,60068,Predator 2 (1990),Action|Sci-Fi|Thriller,False
761292,3913,1663,5,965748451,M,18,17,40207,Stripes (1981),Comedy,False
610154,4808,1702,3,963033957,M,35,0,96707-1321,Flubber (1997),Children's|Comedy|Fantasy,False
35766,3594,588,3,966635774,M,1,0,02322,Aladdin (1992),Animation|Children's|Comedy|Musical,False
62265,1887,2194,2,974695988,M,56,15,92119,"Untouchables, The (1987)",Action|Crime|Drama,False
759138,3180,372,2,968801585,M,25,14,07430,Reality Bites (1994),Comedy|Drama,False
494958,2188,2193,3,974662201,F,18,19,60641,Willow (1988),Action|Adventure|Fantasy,False
667963,178,1956,4,977098861,M,56,17,53705,Ordinary People (1980),Drama,False
497193,2131,435,4,994547496,M,25,0,01701,Coneheads (1993),Comedy|Sci-Fi,False
953433,948,2745,4,975147253,M,56,12,43056,"Mission, The (1986)",Drama,False
828467,2030,1086,4,974745391,M,25,4,77345,Dial M for Murder (1954),Mystery|Thriller,False
31643,1883,1721,3,974876714,F,50,0,94521,Titanic (1997),Drama|Romance,False
514029,2854,1203,3,972527955,F,18,4,64151,12 Angry Men (1957),Drama,False
900311,3727,2793,4,966219058,M,35,7,74401,"American Werewolf in Paris, An (1997)",Comedy|Horror,False
408585,721,2302,5,975695390,F,35,9,97520,My Cousin Vinny (1992),Comedy,False
856588,608,3555,4,975865456,M,18,4,18011,U-571 (2000),Action|Thriller,False
380459,1980,1660,4,974689387,M,35,7,06460,Eve's Bayou (1997),Drama,False
470913,1333,1371,1,974778951,M,25,17,06460,Star Trek: The Motion Picture (1979),Action|Adventure|Sci-Fi,False
953388,4089,2741,4,965537023,M,25,7,79416,No Mercy (1986),Action|Thriller,False
751925,4384,3770,3,965171854,M,25,0,43623,Dreamscape (1984),Adventure|Crime|Sci-Fi|Thriller,False
364405,199,1120,3,976984575,M,18,4,83706,"People vs. Larry Flynt, The (1996)",Drama,False
812927,1943,3429,5,974693067,M,18,4,91501,Creature Comforts (1990),Animation|Comedy,False
368791,5453,741,3,971984088,M,18,4,30305,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,False
656830,4765,232,5,1012019660,F,35,16,03301,Eat Drink Man Woman (1994),Comedy|Drama,False
932606,2059,2971,5,974752333,M,35,0,44130,All That Jazz (1979),Musical,False
611439,3677,70,4,966364071,F,25,12,06906,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
642339,1776,76,3,974702657,M,25,0,45801,Screamers (1995),Sci-Fi|Thriller,False
66041,1130,2628,4,975363482,M,18,7,60012,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi,False
140959,1260,2571,4,974926934,M,25,17,28262,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
977519,4064,3144,3,965476971,M,45,0,20851,"Glass Bottom Boat, The (1966)",Comedy|Romance,False
916751,1100,2457,1,974925169,M,25,0,60090,Running Scared (1986),Action|Comedy,False
490263,3503,858,5,969479253,M,18,4,59715,"Godfather, The (1972)",Action|Crime|Drama,False
158510,2233,2501,5,974598948,F,35,3,60187,October Sky (1999),Drama,False
887746,531,1417,2,978974252,F,18,14,22206,"Portrait of a Lady, The (1996)",Drama,False
824692,195,3727,3,989340415,M,25,12,10458,Near Dark (1987),Comedy|Horror,False
618645,2181,1092,2,974612519,M,25,0,45245,Basic Instinct (1992),Mystery|Thriller,False
854400,1465,3628,4,974768109,M,50,16,93003,Flying Tigers (1942),Action|Drama|War,False
441685,1246,1918,3,1032055762,M,18,4,98225,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,False
810239,5289,946,4,961086196,M,45,2,94102,To Be or Not to Be (1942),Comedy|Drama|War,False
963215,5015,1194,2,962587836,M,35,6,92672,Up in Smoke (1978),Comedy,False
177901,216,356,4,976862458,M,45,13,52761,Forrest Gump (1994),Comedy|Romance|War,False
564069,5312,3101,3,963367551,M,25,1,10463,Fatal Attraction (1987),Thriller,False
681669,4663,2025,3,963867031,M,25,4,92037,Lolita (1997),Drama|Romance,False
486058,5437,3701,3,960005276,M,25,11,55426,Alien Nation (1988),Crime|Drama|Sci-Fi,False
659747,2854,1275,1,972532616,F,18,4,64151,Highlander (1986),Action|Adventure,False
688384,3476,2991,5,967134721,M,50,0,44126,Live and Let Die (1973),Action,False
480454,2110,1019,4,974650750,M,50,11,46802,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,False
823446,1748,3204,4,974725772,M,50,1,04240,"Boys from Brazil, The (1978)",Thriller,False
446894,1119,1278,5,974913400,M,35,1,90504,Young Frankenstein (1974),Comedy|Horror,False
51237,5065,1029,3,962914833,M,25,14,28715,Dumbo (1941),Animation|Children's|Musical,False
244602,3624,1617,5,966564165,M,25,12,60068,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,False
546326,4520,1230,4,965928573,M,25,4,45810,Annie Hall (1977),Comedy|Romance,False
449151,2962,2657,4,977248967,M,35,3,94109,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,False
590548,4721,2694,3,963374546,M,35,11,95405,Big Daddy (1999),Comedy,False
196908,3358,1580,4,967695880,F,25,1,91790,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
478809,5512,1012,4,959714965,F,25,17,01701,Old Yeller (1957),Children's|Drama,False
101020,1920,3471,4,974775558,F,35,7,80122,Close Encounters of the Third Kind (1977),Drama|Sci-Fi,False
976433,5675,3731,3,961113798,M,35,14,30030,Cutter's Way (1981),Drama|Thriller,False
131804,2907,1552,5,971820002,F,35,5,12345,Con Air (1997),Action|Adventure|Thriller,False
235093,5005,1250,5,962586384,M,45,16,92807,"Bridge on the River Kwai, The (1957)",Drama|War,False
297773,4950,1089,4,983224000,M,25,16,55421,Reservoir Dogs (1992),Crime|Thriller,False
835846,1988,3512,4,974684756,F,25,1,85224,Return to Me (2000),Drama|Romance,False
359142,5666,3148,4,958758475,M,18,16,11209,"Cider House Rules, The (1999)",Drama,False
916229,2071,3317,4,1024887145,M,45,7,01605,Wonder Boys (2000),Comedy|Drama,False
784047,1434,2798,3,974847712,F,1,10,495321,Problem Child (1990),Comedy,False
594858,2680,3005,4,973400527,M,25,12,01864,"Bone Collector, The (1999)",Thriller,False
140909,1140,2571,2,974880634,F,45,2,73069,"Matrix, The (1999)",Action|Sci-Fi|Thriller,False
415081,202,778,4,976937441,M,18,4,53706,Trainspotting (1996),Drama,False
665017,721,1876,4,975545193,F,35,9,97520,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,False
220404,3992,1387,4,965598114,M,25,4,32653,Jaws (1975),Action|Horror,False
685068,4556,1094,2,964625963,M,45,16,55011,"Crying Game, The (1992)",Drama|Romance|War,False
965403,4802,426,4,963254901,M,56,1,40601,Body Snatchers (1993),Horror|Sci-Fi|Thriller,False
146652,2368,3735,5,974338988,F,56,13,13057,Serpico (1973),Crime|Drama,False
647110,5553,2455,3,959458004,M,35,3,29425,"Fly, The (1986)",Horror|Sci-Fi,False
724282,1727,2792,3,974785663,M,35,16,50317,Airplane II: The Sequel (1982),Comedy,False
80501,5812,2126,3,963642668,F,25,7,92120,Snake Eyes (1998),Action|Crime|Mystery|Thriller,False
593931,4834,2707,3,986181124,F,45,9,03862,Arlington Road (1999),Thriller,False
470464,5759,339,4,958256319,F,25,1,08904,While You Were Sleeping (1995),Comedy|Romance,False
792446,1221,3846,5,974843199,M,18,0,19134,Easy Money (1983),Comedy,False
176579,4344,1968,3,965239865,M,25,1,44240,"Breakfast Club, The (1985)",Comedy|Drama,False
495208,4077,2193,4,965443540,F,35,2,22030,Willow (1988),Action|Adventure|Fantasy,False
632626,1675,3032,3,974711504,F,25,6,97116,"Omega Man, The (1971)",Sci-Fi,False
341034,1434,1441,3,974847421,F,1,10,495321,Benny & Joon (1993),Comedy|Romance,False
475878,660,1376,3,976742626,M,45,16,70507,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
55933,2258,3114,5,979835320,F,18,4,10033,Toy Story 2 (1999),Animation|Children's|Comedy,False
614498,368,628,4,976669649,M,25,0,90293,Primal Fear (1996),Drama|Thriller,False
921950,3001,2505,3,970619641,M,18,4,94704,8MM (1999),Thriller,False
711743,1563,3450,3,974740722,F,1,10,87123,Grumpy Old Men (1993),Comedy,False
786454,4257,605,4,965306563,M,50,16,38122,One Fine Day (1996),Drama|Romance,False
784112,3766,2798,2,966081851,F,18,1,45458,Problem Child (1990),Comedy,False
777819,3847,2403,3,965881395,M,25,7,12801,First Blood (1982),Action,False
12909,796,595,3,975748393,M,50,6,98237,Beauty and the Beast (1991),Animation|Children's|Musical,False
538994,1193,1220,3,974853766,M,25,12,90712,"Blues Brothers, The (1980)",Action|Comedy|Musical,False
214397,1899,1214,4,974694446,F,45,6,02135,Alien (1979),Action|Horror|Sci-Fi|Thriller,False
310463,5847,348,4,957791510,F,18,4,02464,Bullets Over Broadway (1994),Comedy,False
479265,3558,2826,5,966803046,M,18,17,66044,"13th Warrior, The (1999)",Action|Horror|Thriller,False
634123,5220,2752,2,961553044,M,25,7,91436,Outrageous Fortune (1987),Comedy|Mystery,False
231183,848,1392,4,975351131,M,25,15,94121,Citizen Ruth (1996),Comedy|Drama,False
230331,855,288,3,976415491,F,18,2,72701,Natural Born Killers (1994),Action|Thriller,False
754111,858,3361,4,975344330,M,35,14,10013,Bull Durham (1988),Comedy,False
258039,1658,1912,4,974718079,F,35,6,94214,Out of Sight (1998),Action|Crime|Romance,False
953102,3626,2551,3,966624782,M,25,17,75075,Dead Ringers (1988),Drama|Thriller,False
629467,90,164,4,993875300,M,56,13,85749,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,False
920799,3626,3841,2,966603374,M,25,17,75075,Air America (1990),Action|Comedy,False
415988,1981,3484,1,974684039,M,56,1,80303,"Skulls, The (2000)",Thriller,False
699615,5256,2790,3,961305437,M,25,16,30269,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror,False
902878,4404,2112,3,965157176,M,25,1,57106,Grand Canyon (1991),Crime|Drama,False
869387,2541,2292,2,974049040,F,35,5,49424,Overnight Delivery (1996),Romance,False
545375,5972,1302,4,957289705,F,25,20,55428,Field of Dreams (1989),Drama,False
744820,1446,1965,5,974757062,M,35,12,10128,Repo Man (1984),Comedy|Sci-Fi,False
934603,5131,2861,4,962130128,F,25,1,77707,For Love of the Game (1999),Comedy|Drama,False
291293,2688,2890,3,978835507,M,25,17,54915,Three Kings (1999),Drama|War,False
975067,5039,2180,2,962512915,F,35,4,97068,Torn Curtain (1966),Thriller,False
363006,5789,2712,4,958100378,M,25,17,91107,Eyes Wide Shut (1999),Drama,False
6201,776,1197,5,975605544,F,25,3,92627,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,False
526160,660,2375,2,976805540,M,45,16,70507,"Money Pit, The (1986)",Comedy,False
581901,1794,1479,2,974707532,M,25,11,20878,"Saint, The (1997)",Action|Romance|Thriller,False
439005,3558,2640,4,966802710,M,18,17,66044,Superman (1978),Action|Adventure|Sci-Fi,False
370838,783,465,4,975702451,M,25,4,53703,Heaven & Earth (1993),Action|Drama|War,False
306409,4446,2683,2,965092257,M,18,18,60435,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
168501,3125,780,3,993075031,M,25,7,10025,Independence Day (ID4) (1996),Action|Sci-Fi|War,False
172749,2909,2006,4,971884017,M,25,7,43228,"Mask of Zorro, The (1998)",Action|Adventure|Romance,False
577827,1613,2641,4,974739012,M,18,20,61801,Superman II (1980),Action|Adventure|Sci-Fi,False
931996,5517,3606,4,959701294,M,56,0,80210,On the Town (1949),Musical,False
635217,3964,3638,4,965669071,M,56,16,66502,Moonraker (1979),Action|Romance|Sci-Fi,False
115999,2368,3699,4,974340228,F,56,13,13057,Starman (1984),Adventure|Drama|Romance|Sci-Fi,False
927176,1680,1004,2,974839620,M,25,20,95380,"Glimmer Man, The (1996)",Action|Thriller,False
470119,2570,339,4,973913229,F,56,14,95005,While You Were Sleeping (1995),Comedy|Romance,False
493615,963,2407,4,975121169,M,25,0,48197,Cocoon (1985),Comedy|Sci-Fi,False
503974,4363,1125,3,965184605,M,35,14,91602,"Return of the Pink Panther, The (1974)",Comedy,False
